,Object Begin Date,Historical Period,height,diam,width,depth,num_period,medium_num,classif_num,culture_num
11583,1750,Modern Times,34.1,-1.0,28.3,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0993099715870653
10327,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,1.8866819221967963
1136,1767,Modern Times,29.84,-1.0,31.11,-1.0,2.0,1.981003799240152,1.9660783101003851,2.1368655657988045
11398,1700,Modern Times,52.7,-1.0,20.6,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8866819221967963
10777,1700,Modern Times,271.8,-1.0,73.7,-1.0,2.0,1.981003799240152,1.9660783101003851,2.0993099715870653
10722,1730,Modern Times,25.4,-1.0,48.3,-1.0,2.0,1.9166666666666667,1.6296296296296295,1.8866819221967963
12095,1700,Modern Times,11.4,-1.0,16.5,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
1572,1700,Modern Times,84.8,-1.0,44.0,-1.0,2.0,2.109263657957245,1.895942245456809,1.8158293277144928
11991,1800,Modern Times,110.49,-1.0,15.88,-1.0,2.0,1.9373134328358208,1.9660783101003851,2.1368655657988045
1758,1800,Modern Times,1.6,-1.0,3.8,-1.0,2.0,1.862745098039216,1.991786447638604,1.8158293277144928
1866,1753,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8434845472618837
7083,1690,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8434845472618837
3962,1560,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.123425692695214,2.295774647887324,1.8321167883211682
10057,1750,Modern Times,40.6,-1.0,28.6,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
3614,1590,Modern Times,3.8,-1.0,-1.0,-1.0,2.0,1.9606164383561644,1.8487972508591064,1.8719351188230855
6309,1745,Modern Times,-1.0,21.7,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0993099715870653
12567,1700,Modern Times,25.4,-1.0,29.21,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
4517,1601,Modern Times,-1.0,-1.0,9.5,44.6,2.0,2.08,1.9142857142857144,1.656506447831184
12895,1766,Modern Times,8.6,-1.0,7.6,-1.0,2.0,2.0656063618290257,2.533376226475792,1.75
11774,1786,Modern Times,30.2,-1.0,23.8,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
718,1600,Modern Times,-1.0,16.2,-1.0,-1.0,2.0,2.431484115694642,2.533376226475792,2.0507083065035414
9680,1530,Modern Times,207.0,-1.0,167.6,-1.0,2.0,3.08715953307393,3.0804206161137437,2.0084388185654007
2440,1738,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0656063618290257,2.533376226475792,2.0507083065035414
2970,1700,Modern Times,16.5,-1.0,8.6,-1.0,2.0,1.981003799240152,1.9660783101003851,3.2530120481927716
2667,1725,Modern Times,3.8,-1.0,13.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8321167883211682
5264,1770,Modern Times,60.3,-1.0,40.6,-1.0,2.0,2.109263657957245,1.895942245456809,1.8158293277144928
4419,1783,Modern Times,29.2,-1.0,13.5,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
7826,1700,Modern Times,27.0,-1.0,33.0,36.2,2.0,2.0835561497326203,2.533376226475792,1.8866819221967963
8665,1585,Modern Times,31.1,-1.0,18.4,-1.0,2.0,1.981003799240152,1.9660783101003851,2.0993099715870653
5395,1750,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0703541969917514,1.9660783101003851,1.8866819221967963
12141,1700,Modern Times,5.0,-1.0,8.0,8.0,2.0,2.132530120481928,2.533376226475792,1.9293478260869563
6396,1732,Modern Times,-1.0,25.4,-1.0,-1.0,2.0,2.20310116929334,2.533376226475792,1.8434845472618837
4837,1500,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8866819221967963
7467,1800,Modern Times,-1.0,-1.0,-1.0,66.7,2.0,1.981003799240152,1.9660783101003851,1.8866819221967963
12967,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.5738354806739343,1.895942245456809,2.1368655657988045
2239,1775,Modern Times,5.4,-1.0,9.2,1.3,2.0,2.926136363636364,2.533376226475792,1.8866819221967963
6718,1500,Modern Times,-1.0,-1.0,3.0,34.8,2.0,2.0049019607843137,1.9142857142857144,1.8434845472618837
8554,1662,Modern Times,11.4,-1.0,-1.0,-1.0,2.0,1.9447983014862,2.0561683195847618,2.1368655657988045
10809,1600,Modern Times,127.7,-1.0,54.2,-1.0,2.0,1.7280405405405406,1.895942245456809,1.8158293277144928
2992,1700,Modern Times,22.9,-1.0,24.4,-1.0,2.0,2.455089820359281,1.895942245456809,2.1368655657988045
2845,1775,Modern Times,12.4,-1.0,10.2,-1.0,2.0,2.169675090252708,2.533376226475792,1.8866819221967963
10799,1667,Modern Times,7.3,15.9,-1.0,-1.0,2.0,1.982170147733061,2.0561683195847618,2.1368655657988045
3305,1615,Modern Times,68.58,-1.0,68.58,-1.0,2.0,1.9373134328358208,1.9660783101003851,1.8158293277144928
2357,1768,Modern Times,2.9,5.6,-1.0,-1.0,2.0,1.982170147733061,2.0561683195847618,2.1368655657988045
9781,1700,Modern Times,3.81,-1.0,5.08,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
4220,1550,Modern Times,3.5,20.5,-1.0,-1.0,2.0,3.2165551839464883,2.1666666666666665,2.5593719332679097
9038,1755,Modern Times,-1.0,33.5,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8434845472618837
982,1780,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.8542148760330581,1.9660783101003851,1.8866819221967963
3108,1700,Modern Times,18.1,-1.0,47.9,-1.0,2.0,2.431484115694642,2.533376226475792,2.0507083065035414
2462,1525,Modern Times,-1.0,17.1,-1.0,-1.0,2.0,3.0460615153788453,2.3928881179531656,2.1347517730496453
11984,1570,Modern Times,-1.0,29.5,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0993099715870653
12841,1733,Modern Times,11.1,-1.0,6.8,-1.0,2.0,2.20310116929334,2.533376226475792,1.8434845472618837
10401,1700,Modern Times,10.16,-1.0,15.88,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
5726,1670,Modern Times,-1.0,19.4,-1.0,-1.0,2.0,2.0656063618290257,2.533376226475792,2.0507083065035414
8900,1530,Modern Times,-1.0,26.4,-1.0,-1.0,2.0,3.08715953307393,3.0804206161137437,2.0084388185654007
9013,1600,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.3277419354838709,2.2151898734177213,2.0993099715870653
766,1800,Modern Times,27.6,-1.0,41.6,-1.0,2.0,1.9153846153846157,1.9683655536028117,1.8158293277144928
12614,1723,Modern Times,107.6,-1.0,27.6,-1.0,2.0,1.7280405405405406,1.895942245456809,1.8158293277144928
4362,1800,Modern Times,410.0,-1.0,32.2,-1.0,2.0,1.9373134328358208,1.7536764705882353,1.8158293277144928
13161,1601,Modern Times,-1.0,-1.0,24.4,24.8,2.0,2.08974358974359,2.295774647887324,1.8719351188230855
9968,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.0666666666666669,2.0
4755,1701,Modern Times,-1.0,-1.0,2.5,236.2,2.0,2.123425692695214,2.0750279955207165,1.656506447831184
6483,1500,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,3.0460615153788453,1.6310130164119978,1.8866819221967963
7809,1770,Modern Times,37.0,-1.0,24.9,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
2879,1601,Modern Times,30.5,-1.0,32.4,-1.0,2.0,2.1666666666666665,2.228896103896104,1.8719351188230855
8036,1785,Modern Times,-1.0,-1.0,10.2,98.6,2.0,1.9198473282442747,1.9814665592264304,1.8866819221967963
2073,1700,Modern Times,-1.0,12.7,-1.0,-1.0,2.0,2.20310116929334,2.533376226475792,1.8434845472618837
3283,1800,Modern Times,29.21,-1.0,30.48,-1.0,2.0,1.9373134328358208,1.9660783101003851,2.1368655657988045
9952,1500,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0703541969917514,1.9660783101003851,2.1974758723088343
1425,1767,Modern Times,25.7,-1.0,-1.0,-1.0,2.0,2.0789473684210527,2.0561683195847618,2.1368655657988045
3306,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.9278826838087584,1.9593495934959348,2.0993099715870653
6996,1700,Modern Times,-1.0,10.2,-1.0,-1.0,2.0,2.20310116929334,2.533376226475792,1.8866819221967963
8102,1800,Modern Times,-1.0,4.1,-1.0,-1.0,2.0,2.0835561497326203,1.6310130164119978,1.8866819221967963
2960,1800,Modern Times,7.4,-1.0,7.2,2.2,2.0,2.1820083682008367,1.9496981891348089,1.8158293277144928
1052,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0835561497326203,2.533376226475792,1.8866819221967963
7437,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.786885245901639,1.9660783101003851,2.0507083065035414
5681,1775,Modern Times,-1.0,-1.0,1.4,9.7,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230855
10382,1783,Modern Times,41.3,-1.0,68.6,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8434845472618837
10402,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,2.0084388185654007
12228,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8866819221967963
9496,1745,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8434845472618837
11554,1701,Modern Times,38.1,-1.0,45.1,59.7,2.0,2.0,2.3100558659217882,2.0
9101,1800,Modern Times,8.5,-1.0,5.7,-1.0,2.0,2.0,1.9496981891348089,1.8158293277144928
5686,1767,Modern Times,29.84,-1.0,31.75,-1.0,2.0,1.9373134328358208,1.9660783101003851,2.1368655657988045
8862,1501,Modern Times,-1.0,-1.0,8.9,58.1,2.0,1.9198473282442747,1.9588235294117649,1.7441860465116281
3238,1770,Modern Times,5.7,13.3,-1.0,-1.0,2.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
8942,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8866819221967963
1621,1700,Modern Times,4.1,-1.0,15.9,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
397,1800,Modern Times,48.3,-1.0,30.5,-1.0,2.0,1.7298728813559323,1.9683655536028117,1.8158293277144928
10335,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.732608695652174,2.0
12263,1500,Modern Times,26.0,-1.0,22.2,-1.0,2.0,2.123425692695214,2.228896103896104,2.0507083065035414
4355,1530,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0703541969917514,1.9660783101003851,2.0084388185654007
9728,1767,Modern Times,30.48,-1.0,30.48,-1.0,2.0,1.9373134328358208,1.9660783101003851,2.1368655657988045
71,1736,Modern Times,-1.0,17.8,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
13297,1700,Modern Times,109.2,-1.0,94.0,-1.0,2.0,1.8542148760330581,1.9660783101003851,2.5593719332679097
7923,1644,Modern Times,4.8,17.8,-1.0,-1.0,2.0,1.9447983014862,2.0561683195847618,2.1368655657988045
2540,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9007633587786261,1.9660783101003851,2.0993099715870653
7041,1800,Modern Times,21.9,-1.0,19.4,-1.0,2.0,1.8571428571428568,2.3928881179531656,1.8434845472618837
4892,1785,Modern Times,82.6,-1.0,30.5,18.4,2.0,1.702390766694147,2.091633466135458,1.8434845472618837
8027,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,2.0993099715870653
4200,1782,Modern Times,27.6,-1.0,31.4,-1.0,2.0,1.6005762179151388,1.5754518705338378,2.1368655657988045
11323,1785,Modern Times,25.7,-1.0,32.2,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
8864,1500,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,3.9059653916211294
6725,1600,Modern Times,-1.0,4.8,-1.0,-1.0,2.0,2.20310116929334,1.6310130164119978,1.8642384105960264
2335,1785,Modern Times,15.2,-1.0,24.1,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8434845472618837
1921,1800,Modern Times,4.4,-1.0,2.2,-1.0,2.0,1.702390766694147,1.991786447638604,1.8158293277144928
5360,1685,Modern Times,-1.0,16.5,-1.0,-1.0,2.0,2.431484115694642,2.533376226475792,2.0507083065035414
543,1771,Modern Times,3.2,-1.0,122.6,-1.0,2.0,1.9270833333333333,1.9660783101003851,1.8158293277144928
3582,1760,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8866819221967963
6533,1500,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.961722488038277,1.9660783101003851,2.0993099715870653
9904,1675,Modern Times,-1.0,-1.0,18.4,110.5,2.0,1.9615384615384612,1.9814665592264304,2.0993099715870653
6567,1600,Modern Times,20.3,-1.0,14.0,-1.0,2.0,1.702390766694147,2.3928881179531656,2.0084388185654007
6267,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,1.8866819221967963
9803,1500,Modern Times,30.5,-1.0,51.4,-1.0,2.0,2.109263657957245,1.895942245456809,2.1368655657988045
1867,1600,Modern Times,33.0,-1.0,9.2,-1.0,2.0,1.981003799240152,1.9660783101003851,2.0993099715870653
6931,1770,Modern Times,62.9,-1.0,13.5,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
8786,1700,Modern Times,3.8,-1.0,33.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8716605552645365
10616,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0703541969917514,1.9660783101003851,2.0993099715870653
5120,1800,Modern Times,-1.0,-1.0,-1.0,10.2,2.0,1.702390766694147,2.091633466135458,1.8158293277144928
6840,1800,Modern Times,1.1,1.0,-1.0,-1.0,2.0,3.08715953307393,3.0804206161137437,2.0507083065035414
9749,1700,Modern Times,5.08,-1.0,15.24,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
10762,1595,Modern Times,-1.0,16.2,-1.0,-1.0,2.0,2.431484115694642,2.533376226475792,1.8866819221967963
11696,1500,Modern Times,12.7,-1.0,18.4,-1.0,2.0,1.981003799240152,1.9660783101003851,2.0993099715870653
8487,1800,Modern Times,182.9,-1.0,35.6,-1.0,2.0,1.981003799240152,1.9660783101003851,1.5084985835694051
6916,1765,Modern Times,21.6,-1.0,25.4,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8434845472618837
5635,1600,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,3.08715953307393,3.0804206161137437,2.0993099715870653
3790,1515,Modern Times,-1.0,45.4,-1.0,-1.0,2.0,1.8505747126436785,2.3928881179531656,1.5230769230769232
6820,1781,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.20310116929334,2.533376226475792,1.8866819221967963
11786,1615,Modern Times,55.24,-1.0,39.37,-1.0,2.0,1.7298728813559323,1.9683655536028117,1.8158293277144928
3097,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8866819221967963
11068,1796,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.5084985835694051
8256,1644,Modern Times,29.2,-1.0,645.2,-1.0,2.0,2.109263657957245,1.895942245456809,2.1368655657988045
7262,1750,Modern Times,-1.0,19.1,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0993099715870653
11564,1779,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.8542148760330581,1.9660783101003851,1.8866819221967963
9890,1700,Modern Times,13.34,-1.0,20.95,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
12169,1800,Modern Times,29.84,-1.0,20.32,-1.0,2.0,1.7298728813559323,1.9660783101003851,1.8158293277144928
4716,1800,Modern Times,79.1,-1.0,28.6,-1.0,2.0,1.5738354806739343,1.895942245456809,1.8158293277144928
13324,1645,Modern Times,-1.0,-1.0,5.4,28.6,2.0,2.123425692695214,2.058108108108108,1.8719351188230855
2253,1770,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
10264,1675,Modern Times,-1.0,-1.0,13.6,219.8,2.0,1.9198473282442747,2.0750279955207165,1.8866819221967963
3738,1723,Modern Times,29.2,-1.0,48.3,-1.0,2.0,1.7298728813559323,1.6296296296296295,1.8866819221967963
7254,1700,Modern Times,7.2,-1.0,6.0,2.4,2.0,2.152631578947368,1.9496981891348089,1.8158293277144928
8210,1725,Modern Times,3.2,-1.0,4.4,-1.0,2.0,3.0460615153788453,2.722163308589608,1.8866819221967963
9508,1700,Modern Times,20.3,-1.0,3.2,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
8173,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.8542148760330581,1.9660783101003851,2.0507083065035414
9505,1700,Modern Times,5.4,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.991786447638604,1.8158293277144928
9950,1650,Modern Times,21.0,-1.0,32.4,-1.0,2.0,2.5535714285714284,1.895942245456809,2.5593719332679097
7574,1800,Modern Times,25.4,-1.0,8.9,-1.0,2.0,1.914751236543497,1.9660783101003851,2.0993099715870653
6648,1501,Modern Times,36.2,-1.0,11.6,-1.0,2.0,1.7713310580204775,1.8745098039215689,2.0
562,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.9293478260869563
2670,1500,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0703541969917514,1.9660783101003851,2.0993099715870653
13098,1700,Modern Times,3.8,-1.0,9.2,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
5560,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.8542148760330581,1.9660783101003851,2.0507083065035414
7739,1750,Modern Times,7.9,21.9,-1.0,-1.0,2.0,1.6956521739130437,2.0561683195847618,1.8158293277144928
1999,1601,Modern Times,-1.0,-1.0,17.5,191.8,2.0,2.0049019607843137,2.0750279955207165,2.0993099715870653
7038,1740,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8866819221967963
1182,1600,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0703541969917514,1.9660783101003851,1.8866819221967963
11047,1601,Modern Times,31.0,-1.0,35.3,32.0,2.0,2.123425692695214,2.295774647887324,2.0993099715870653
495,1800,Modern Times,59.4,-1.0,42.2,-1.0,2.0,1.9153846153846157,1.9683655536028117,1.8158293277144928
2224,1500,Modern Times,31.8,-1.0,7.6,-1.0,2.0,1.981003799240152,1.9660783101003851,2.0993099715870653
5641,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,2.0084388185654007
8765,1730,Modern Times,7.1,14.6,20.6,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8321167883211682
2678,1800,Modern Times,26.0,54.6,-1.0,-1.0,2.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
479,1700,Modern Times,27.6,-1.0,2.5,-1.0,2.0,1.981003799240152,1.9660783101003851,2.027272727272728
3748,1800,Modern Times,73.03,-1.0,73.03,-1.0,2.0,1.981003799240152,1.9660783101003851,2.1368655657988045
1634,1585,Modern Times,52.1,-1.0,214.0,-1.0,2.0,2.0703541969917514,1.9660783101003851,2.0
13293,1800,Modern Times,-1.0,-1.0,-1.0,24.1,2.0,2.20310116929334,3.0517543859649123,2.28125
3555,1735,Modern Times,86.4,-1.0,160.0,64.1,2.0,2.0835561497326203,2.091633466135458,1.8866819221967963
7275,1590,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.431484115694642,2.295774647887324,1.8719351188230855
8398,1565,Modern Times,-1.0,-1.0,39.04,274.96,2.0,2.0049019607843137,2.0750279955207165,2.0993099715870653
13191,1800,Modern Times,30.5,-1.0,88.9,-1.0,2.0,1.981003799240152,1.2875,2.5593719332679097
3732,1800,Modern Times,14.0,-1.0,-1.0,-1.0,2.0,1.982170147733061,2.0561683195847618,2.1368655657988045
3072,1701,Modern Times,-1.0,-1.0,-1.0,143.5,2.0,1.8571428571428568,1.7987616099071206,2.0
11907,1600,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.431484115694642,2.533376226475792,2.0993099715870653
4494,1700,Modern Times,21.6,-1.0,18.4,20.0,2.0,2.431484115694642,2.533376226475792,1.8158293277144928
12639,1645,Modern Times,-1.0,18.3,-1.0,-1.0,2.0,2.20310116929334,2.533376226475792,1.9293478260869563
8342,1718,Modern Times,31.3,-1.0,14.9,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
460,1601,Modern Times,-1.0,-1.0,27.9,121.9,2.0,2.08,1.9814665592264304,2.1974758723088343
5915,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9912280701754383,1.9660783101003851,1.8866819221967963
6470,1600,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9007633587786261,1.9660783101003851,3.9059653916211294
8798,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,2.0084388185654007
5390,1800,Modern Times,-1.0,23.8,-1.0,-1.0,2.0,3.0460615153788453,3.2746478873239435,1.8158293277144928
12730,1649,Modern Times,-1.0,-1.0,-1.0,274.3,2.0,1.981003799240152,1.9344262295081969,2.1974758723088343
2801,1700,Modern Times,5.71,-1.0,12.7,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
9833,1600,Modern Times,106.7,-1.0,148.0,43.8,2.0,2.431484115694642,2.533376226475792,2.1974758723088343
5721,1667,Modern Times,69.9,-1.0,34.9,-1.0,2.0,1.8542148760330581,1.9660783101003851,2.5593719332679097
3228,1567,Modern Times,30.2,-1.0,24.1,1.3,2.0,2.5535714285714284,1.895942245456809,2.1368655657988045
1802,1700,Modern Times,9.8,-1.0,5.4,2.4,2.0,1.702390766694147,1.845360824742268,1.9583333333333333
10873,1782,Modern Times,4.4,-1.0,9.5,-1.0,2.0,2.0656063618290257,2.533376226475792,1.8434845472618837
3500,1755,Modern Times,-1.0,9.8,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8434845472618837
10265,1701,Modern Times,71.4,-1.0,8.9,-1.0,2.0,1.702390766694147,1.8745098039215689,1.4285714285714286
7976,1615,Modern Times,22.5,-1.0,25.7,-1.0,2.0,1.9373134328358208,1.9660783101003851,1.8158293277144928
9421,1700,Modern Times,17.15,-1.0,3.81,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
5304,1600,Modern Times,37.5,-1.0,36.5,-1.0,2.0,3.08715953307393,3.0804206161137437,2.0993099715870653
13210,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8434845472618837
1614,1590,Modern Times,-1.0,-1.0,1.4,9.5,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230855
10798,1800,Modern Times,8.6,-1.0,-1.0,-1.0,2.0,1.9447983014862,1.8994082840236688,2.1368655657988045
72,1800,Modern Times,1.7,-1.0,1.4,-1.0,2.0,3.08715953307393,3.0804206161137437,2.0507083065035414
4803,1800,Modern Times,104.5,-1.0,28.0,-1.0,2.0,1.5738354806739343,1.895942245456809,1.8158293277144928
8216,1800,Modern Times,7.3,8.6,-1.0,-1.0,2.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
4832,1701,Modern Times,-1.0,-1.0,-1.0,117.2,2.0,2.1666666666666665,1.7987616099071206,2.0
11232,1700,Modern Times,7.0,-1.0,11.7,-1.0,2.0,1.981003799240152,1.9660783101003851,2.1368655657988045
4685,1600,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8866819221967963
6129,1700,Modern Times,64.14,-1.0,64.14,-1.0,2.0,1.9373134328358208,1.9660783101003851,1.8158293277144928
11487,1567,Modern Times,49.5,-1.0,-1.0,-1.0,2.0,1.982170147733061,2.0561683195847618,2.1368655657988045
4025,1601,Modern Times,-1.0,-1.0,7.8,-1.0,2.0,2.1077844311377247,1.8487972508591064,1.8719351188230855
609,1751,Modern Times,-1.0,4.0,-1.0,-1.0,2.0,2.20310116929334,2.533376226475792,1.8866819221967963
8255,1725,Modern Times,89.5,-1.0,48.3,-1.0,2.0,1.981003799240152,1.9660783101003851,2.0993099715870653
10482,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.2923228346456692,1.8615384615384616
6084,1550,Modern Times,26.7,-1.0,12.1,-1.0,2.0,2.085714285714286,2.3928881179531656,2.28125
3929,1789,Modern Times,23.8,-1.0,37.3,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
12285,1600,Modern Times,36.5,-1.0,32.4,-1.0,2.0,2.123425692695214,2.295774647887324,2.0993099715870653
123,1575,Modern Times,21.6,-1.0,14.9,12.7,2.0,2.20310116929334,2.533376226475792,1.8434845472618837
12621,1700,Modern Times,-1.0,-1.0,11.6,-1.0,2.0,1.9447983014862,2.533376226475792,1.8719351188230855
1938,1701,Modern Times,-1.0,-1.0,5.4,28.9,2.0,2.123425692695214,2.058108108108108,1.8719351188230855
6822,1700,Modern Times,-1.0,20.3,-1.0,-1.0,2.0,3.08715953307393,3.0804206161137437,1.8434845472618837
3671,1800,Modern Times,182.88,-1.0,250.19,-1.0,2.0,1.981003799240152,1.9660783101003851,2.1368655657988045
6424,1660,Modern Times,21.6,-1.0,15.7,-1.0,2.0,1.7280405405405406,1.895942245456809,2.5593719332679097
7871,1590,Modern Times,-1.0,-1.0,1.4,9.7,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230855
4481,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.732608695652174,2.0
12310,1800,Modern Times,18.1,-1.0,7.9,-1.0,2.0,1.982170147733061,2.0561683195847618,1.8158293277144928
3735,1550,Modern Times,-1.0,-1.0,1.4,9.7,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230855
3648,1590,Modern Times,-1.0,-1.0,27.3,41.9,2.0,1.981003799240152,2.295774647887324,1.8719351188230855
9335,1654,Modern Times,-1.0,12.1,-1.0,-1.0,2.0,2.0656063618290257,2.533376226475792,1.8434845472618837
7821,1500,Modern Times,18.4,-1.0,67.0,-1.0,2.0,1.961722488038277,1.9660783101003851,2.1974758723088343
1484,1745,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8434845472618837
1831,1800,Modern Times,54.0,-1.0,21.9,-1.0,2.0,3.08715953307393,3.0804206161137437,1.6666666666666667
2664,1763,Modern Times,26.0,-1.0,19.4,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
9242,1700,Modern Times,-1.0,17.1,-1.0,-1.0,2.0,3.08715953307393,3.0804206161137437,2.0507083065035414
1128,1600,Modern Times,-1.0,-1.0,-1.0,22.5,2.0,1.8542148760330581,1.9660783101003851,1.8716605552645365
5307,1600,Modern Times,-1.0,24.8,-1.0,-1.0,2.0,2.9331046312178386,2.4606598984771573,1.8866819221967963
