Historical Period,height,diam,width,depth,num_period,medium_num,classif_num,culture_num
Contemporary Era,198.1,-1.0,391.2,-1.0,1.0,1.7280405405405406,2.1531914893617023,2.1368655657988045
Contemporary Era,-1.0,-1.0,-1.0,3.5,1.0,1.9606164383561644,2.722163308589608,1.8719351188230853
Contemporary Era,111.8,-1.0,48.8,-1.0,1.0,1.7280405405405406,1.895942245456809,2.1368655657988045
Contemporary Era,-1.0,12.7,-1.0,-1.0,1.0,1.3277419354838709,2.533376226475792,1.8716605552645365
Contemporary Era,-1.0,73.7,-1.0,-1.0,1.0,3.0460615153788453,2.3928881179531656,1.8866819221967963
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.295343137254902,1.146341463414634
Contemporary Era,41.6,-1.0,8.6,-1.0,1.0,1.914691943127962,1.9142857142857144,1.656506447831184
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.295343137254902,1.146341463414634
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.08715953307393,1.295343137254902,2.0507083065035414
Contemporary Era,167.6,-1.0,67.0,-1.0,1.0,2.5535714285714284,1.942942942942943,2.1368655657988045
Contemporary Era,-1.0,12.7,-1.0,-1.0,1.0,1.3277419354838709,2.533376226475792,1.8716605552645365
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.854214876033058,1.9660783101003847,1.843484547261884
Contemporary Era,7.3,-1.0,7.6,-1.0,1.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,2.9278826838087584,1.7850467289719627,1.78021978021978
Contemporary Era,-1.0,12.1,-1.0,-1.0,1.0,2.0656063618290257,2.533376226475792,1.843484547261884
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.4676007005253942,1.0666666666666669,1.9090909090909087
Contemporary Era,-1.0,6.4,-1.0,-1.0,1.0,3.0460615153788453,1.6310130164119978,1.8866819221967963
Contemporary Era,-1.0,-1.0,-1.0,32.8,1.0,2.0,1.9142857142857144,1.8719351188230853
Contemporary Era,26.0,31.9,-1.0,-1.0,1.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
Contemporary Era,21.6,-1.0,41.3,-1.0,1.0,1.5,1.6296296296296295,1.8866819221967963
Contemporary Era,177.8,-1.0,152.4,-1.0,1.0,1.981003799240152,1.9660783101003847,2.28125
Contemporary Era,25.7,-1.0,38.4,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,186.7,-1.0,58.4,-1.0,1.0,1.854214876033058,1.9660783101003847,1.744186046511628
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.0460615153788453,1.6310130164119978,1.832116788321168
Contemporary Era,129.5,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.732608695652174,1.0103950103950103
Contemporary Era,36.2,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.732608695652174,1.0103950103950103
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.854214876033058,1.295343137254902,1.0
Contemporary Era,128.0,-1.0,58.8,-1.0,1.0,1.5738354806739343,1.895942245456809,1.8158293277144928
Contemporary Era,35.6,3.5,-1.0,-1.0,1.0,2.431484115694642,2.0561683195847618,2.536977491961415
Contemporary Era,43.8,-1.0,29.8,-1.0,1.0,1.5738354806739343,1.895942245456809,2.1368655657988045
Contemporary Era,27.9,-1.0,106.7,-1.0,1.0,2.0835561497326203,2.3928881179531656,1.8866819221967963
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.8754961630060873,2.0561683195847618,1.75
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.981003799240152,1.9660783101003847,1.8866819221967963
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.854214876033058,1.2875,2.1368655657988045
Contemporary Era,-1.0,17.8,-1.0,-1.0,1.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
Contemporary Era,14.3,-1.0,19.2,-1.0,1.0,1.4334398296059638,1.5754518705338378,1.8158293277144928
Contemporary Era,-1.0,11.6,-1.0,-1.0,1.0,1.9350893697083724,2.0561683195847618,1.5084985835694051
Contemporary Era,20.6,-1.0,18.4,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,1.3,-1.0,1.4,4.5,1.0,2.7595561035758323,1.7555555555555555,1.3529411764705883
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.732608695652174,1.0103950103950103
Contemporary Era,22.5,-1.0,27.3,-1.0,1.0,1.6005762179151388,1.5754518705338378,2.1368655657988045
Contemporary Era,11.4,7.3,-1.0,-1.0,1.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
Contemporary Era,27.3,31.8,-1.0,-1.0,1.0,2.0,2.0561683195847618,2.536977491961415
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.854214876033058,1.9660783101003847,1.7848101265822784
Contemporary Era,-1.0,11.7,-1.0,-1.0,1.0,1.3277419354838709,2.533376226475792,1.8716605552645365
Contemporary Era,1.9,-1.0,2.7,-1.0,1.0,1.702390766694147,1.5571428571428572,2.1368655657988045
Contemporary Era,-1.0,12.1,-1.0,-1.0,1.0,2.0656063618290257,2.533376226475792,1.8716605552645365
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.295343137254902,1.3780487804878048
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,2.20310116929334,1.2127417519908987,1.88
Contemporary Era,124.5,-1.0,121.9,-1.0,1.0,1.981003799240152,1.9660783101003847,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.854214876033058,1.2875,2.5593719332679097
Contemporary Era,-1.0,0.2,-1.0,-1.0,1.0,2.9278826838087584,1.7823240589198035,1.8866819221967963
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.08715953307393,1.295343137254902,2.0507083065035414
Contemporary Era,13.8,-1.0,14.3,-1.0,1.0,2.0656063618290257,2.533376226475792,1.5084985835694051
Contemporary Era,21.6,-1.0,14.6,-1.0,1.0,1.4334398296059638,1.3794579172610557,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.981003799240152,1.9660783101003847,1.122887864823349
Contemporary Era,37.5,-1.0,25.4,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.4334398296059638,1.5754518705338378,1.8158293277144928
Contemporary Era,40.6,-1.0,27.9,-1.0,1.0,1.981003799240152,1.9660783101003847,1.5084985835694051
Contemporary Era,122.6,-1.0,128.3,-1.0,1.0,1.854214876033058,1.9660783101003847,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.119047619047618,1.2127417519908987,1.122887864823349
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.5,3.080420616113744,1.8866819221967963
Contemporary Era,36.2,-1.0,27.3,-1.0,1.0,2.109263657957245,1.895942245456809,1.8158293277144928
Contemporary Era,26.0,-1.0,17.5,-1.0,1.0,1.3333333333333333,1.3794579172610557,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.4334398296059638,1.5754518705338378,1.8158293277144928
Contemporary Era,22.2,-1.0,34.9,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,-1.0,-1.0,4.5,76.2,1.0,2.123425692695214,1.9814665592264304,1.656506447831184
Contemporary Era,-1.0,-1.0,5.7,61.3,1.0,2.0138888888888893,1.9814665592264304,1.4285714285714286
Contemporary Era,57.2,-1.0,44.8,-1.0,1.0,1.7280405405405406,1.5754518705338378,1.8158293277144928
Contemporary Era,18.1,-1.0,51.8,-1.0,1.0,1.5738354806739343,1.895942245456809,2.1368655657988045
Contemporary Era,259.1,-1.0,42.9,42.9,1.0,1.933333333333333,1.845360824742268,1.8866819221967963
Contemporary Era,-1.0,14.0,-1.0,-1.0,1.0,2.20310116929334,2.533376226475792,1.6944444444444444
Contemporary Era,20.6,-1.0,18.3,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,-1.0,10.5,-1.0,-1.0,1.0,1.3277419354838709,2.533376226475792,1.8716605552645365
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.0666666666666669,1.4285714285714286
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,2.9278826838087584,3.040983606557377,1.843484547261884
Contemporary Era,35.6,-1.0,72.4,-1.0,1.0,1.4334398296059638,1.5754518705338378,1.8158293277144928
Contemporary Era,74.9,-1.0,22.9,5.1,1.0,1.702390766694147,1.2923228346456692,1.3780487804878048
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,2.20310116929334,2.378571428571429,1.9259259259259256
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.981003799240152,1.9660783101003847,1.843484547261884
Contemporary Era,55.1,-1.0,24.1,-1.0,1.0,3.0460615153788453,2.3928881179531656,1.8866819221967963
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.8754961630060873,2.3928881179531656,1.8866819221967963
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.0666666666666669,1.656506447831184
Contemporary Era,108.58,-1.0,104.14,-1.0,1.0,1.9373134328358208,1.9660783101003847,1.8158293277144928
Contemporary Era,6.0,12.4,-1.0,-1.0,1.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
Contemporary Era,-1.0,52.1,-1.0,-1.0,1.0,3.08715953307393,3.080420616113744,2.0993099715870653
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.2923228346456692,1.656506447831184
Contemporary Era,36.2,-1.0,27.3,-1.0,1.0,2.109263657957245,1.895942245456809,1.8158293277144928
Contemporary Era,6.7,-1.0,-1.0,-1.0,1.0,1.6842105263157894,1.8994082840236688,2.1368655657988045
Contemporary Era,28.6,-1.0,38.7,-1.0,1.0,1.1666666666666667,1.5754518705338378,2.5593719332679097
Contemporary Era,-1.0,50.2,-1.0,-1.0,1.0,3.0460615153788453,2.3928881179531656,1.843484547261884
Contemporary Era,35.6,-1.0,23.5,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,102.87,-1.0,203.2,-1.0,1.0,1.854214876033058,1.9660783101003847,1.5
Contemporary Era,21.9,-1.0,31.1,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.0666666666666669,1.9
Contemporary Era,-1.0,-1.0,-1.0,88.5,1.0,2.123425692695214,1.8487972508591064,1.8719351188230853
Contemporary Era,-1.0,4.5,-1.0,15.2,1.0,1.702390766694147,1.7987616099071206,1.122887864823349
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.981003799240152,1.9660783101003847,1.843484547261884
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.854214876033058,1.9660783101003847,1.843484547261884
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,2.20310116929334,3.040983606557377,1.843484547261884
Contemporary Era,14.3,-1.0,-1.0,-1.0,1.0,3.08715953307393,3.080420616113744,1.7534883720930232
Contemporary Era,34.3,-1.0,27.6,-1.0,1.0,1.981003799240152,1.895942245456809,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.854214876033058,1.9660783101003847,1.9310344827586208
Contemporary Era,14.1,-1.0,18.4,-1.0,1.0,1.4334398296059638,1.5754518705338378,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.914751236543497,1.9660783101003847,1.5230769230769232
Contemporary Era,11.4,-1.0,3.8,-1.0,1.0,2.7595561035758323,1.1354166666666667,2.1368655657988045
Contemporary Era,-1.0,12.7,-1.0,-1.0,1.0,1.3277419354838709,2.533376226475792,1.8716605552645365
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.9373134328358208,1.2875,1.8719351188230853
Contemporary Era,-1.0,33.3,-1.0,-1.0,1.0,2.20310116929334,2.533376226475792,1.5084985835694051
Contemporary Era,-1.0,12.7,-1.0,-1.0,1.0,2.0656063618290257,2.533376226475792,1.8716605552645365
Contemporary Era,-1.0,7.6,-1.0,-1.0,1.0,1.9467455621301768,1.8487972508591064,1.8719351188230853
Contemporary Era,199.4,-1.0,93.7,-1.0,1.0,1.5738354806739343,1.895942245456809,2.1368655657988045
Contemporary Era,-1.0,12.7,-1.0,-1.0,1.0,1.3277419354838709,2.533376226475792,1.8716605552645365
Contemporary Era,45.1,-1.0,55.9,-1.0,1.0,2.7815126050420167,1.5754518705338378,2.5593719332679097
Contemporary Era,58.4,-1.0,210.8,-1.0,1.0,1.981003799240152,1.9660783101003847,1.843484547261884
Contemporary Era,-1.0,12.7,-1.0,-1.0,1.0,2.0656063618290257,2.533376226475792,1.8716605552645365
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.08715953307393,2.117241379310345,1.0
Contemporary Era,-1.0,16.5,-1.0,-1.0,1.0,3.0460615153788453,1.6310130164119978,1.8866819221967963
Contemporary Era,-1.0,12.7,-1.0,-1.0,1.0,2.0656063618290257,2.533376226475792,1.8716605552645365
Contemporary Era,414.65,-1.0,76.83,-1.0,1.0,1.981003799240152,1.9660783101003847,2.1368655657988045
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.4334398296059638,1.5754518705338378,1.8158293277144928
Contemporary Era,39.4,-1.0,22.9,-1.0,1.0,1.3277419354838709,1.1666666666666667,1.843484547261884
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.4676007005253942,1.0666666666666669,1.4565217391304348
Contemporary Era,138.4,-1.0,61.6,-1.0,1.0,1.5738354806739343,1.895942245456809,2.1368655657988045
Contemporary Era,75.6,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.732608695652174,1.0103950103950103
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.4676007005253942,1.0666666666666669,1.9
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.732608695652174,1.0
Contemporary Era,35.6,-1.0,24.4,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,22.2,-1.0,34.9,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.732608695652174,1.6666666666666667
Contemporary Era,-1.0,6.0,-1.0,-1.0,1.0,3.0460615153788453,1.6310130164119978,1.8866819221967963
Contemporary Era,2.2,-1.0,15.2,-1.0,1.0,3.08715953307393,3.080420616113744,1.5084985835694051
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.5691056910569106,1.3794579172610557,1.8158293277144928
Contemporary Era,-1.0,12.1,-1.0,-1.0,1.0,3.0460615153788453,1.6310130164119978,1.8866819221967963
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.0460615153788453,1.295343137254902,1.9
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.854214876033058,1.9660783101003847,1.7848101265822784
Contemporary Era,27.0,-1.0,51.4,-1.0,1.0,2.926136363636364,1.6296296296296295,1.8866819221967963
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.0460615153788453,1.6310130164119978,2.0507083065035414
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.900763358778626,1.9660783101003847,1.5230769230769232
Contemporary Era,6.4,-1.0,-1.0,-1.0,1.0,1.982170147733061,2.0561683195847618,1.8158293277144928
Contemporary Era,4.1,7.6,-1.0,-1.0,1.0,1.8854166666666667,2.0561683195847618,1.8158293277144928
Contemporary Era,-1.0,12.7,-1.0,-1.0,1.0,1.3277419354838709,2.533376226475792,1.8716605552645365
Contemporary Era,8.9,-1.0,4.9,3.2,1.0,1.0,1.9496981891348089,1.8158293277144928
Contemporary Era,92.5,-1.0,23.3,18.4,1.0,2.0049019607843137,1.2923228346456692,1.656506447831184
Contemporary Era,-1.0,-1.0,-1.0,254.0,1.0,1.702390766694147,1.732608695652174,1.0103950103950103
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.4676007005253942,1.0666666666666669,1.3548387096774193
Contemporary Era,20.3,-1.0,37.5,-1.0,1.0,1.0,1.6296296296296295,1.8866819221967963
Contemporary Era,60.0,-1.0,40.2,23.2,1.0,2.0454545454545454,1.2923228346456692,1.122887864823349
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.0460615153788453,1.6310130164119978,1.8866819221967963
Contemporary Era,19.8,-1.0,12.0,-1.0,1.0,1.4334398296059638,1.3794579172610557,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.2127417519908987,1.8888888888888888
Contemporary Era,-1.0,34.3,-1.0,-1.0,1.0,3.08715953307393,3.080420616113744,1.8866819221967963
Contemporary Era,33.0,-1.0,22.8,-1.0,1.0,1.4334398296059638,1.3794579172610557,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.786885245901639,1.9660783101003847,2.0507083065035414
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,2.6,1.2923228346456692,1.6944444444444444
Contemporary Era,135.89,-1.0,182.88,-1.0,1.0,1.981003799240152,1.7536764705882353,2.1368655657988045
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.981003799240152,1.9660783101003847,1.8866819221967963
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.4676007005253942,1.295343137254902,2.9325842696629216
Contemporary Era,-1.0,-1.0,1.4,9.8,1.0,1.7808792742498256,1.8487972508591064,1.8719351188230853
Contemporary Era,-1.0,-1.0,1.4,9.7,1.0,1.7808792742498256,1.8487972508591064,1.8719351188230853
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.295343137254902,1.8043478260869563
Contemporary Era,45.4,-1.0,5.1,2.5,1.0,1.702390766694147,1.2127417519908987,1.6666666666666667
Contemporary Era,14.1,-1.0,18.1,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,20.3,-1.0,-1.0,-1.0,1.0,3.0460615153788453,2.3928881179531656,1.8866819221967963
Contemporary Era,154.94,-1.0,101.6,-1.0,1.0,1.9373134328358208,1.7536764705882353,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.2923228346456692,1.656506447831184
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.8,1.9660783101003847,1.5
Contemporary Era,48.6,-1.0,27.3,21.9,1.0,3.0460615153788453,2.3928881179531656,1.8866819221967963
Contemporary Era,35.9,-1.0,26.7,-1.0,1.0,1.6005762179151388,1.5754518705338378,2.1368655657988045
Contemporary Era,37.5,-1.0,24.1,-1.0,1.0,1.4334398296059638,1.5754518705338378,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.981003799240152,1.9660783101003847,1.122887864823349
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.08715953307393,2.091633466135458,1.843484547261884
Contemporary Era,-1.0,2.5,-1.0,-1.0,1.0,2.20310116929334,2.533376226475792,1.843484547261884
Contemporary Era,-1.0,-1.0,-1.0,132.7,1.0,1.702390766694147,1.7987616099071206,1.1884057971014492
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.2923228346456692,2.0993099715870653
Contemporary Era,37.5,-1.0,24.4,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.854214876033058,1.9660783101003847,1.0
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.967479674796748,1.732608695652174,1.7723214285714286
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.4676007005253942,1.2923228346456692,1.0
Contemporary Era,-1.0,-1.0,-1.0,33.3,1.0,1.7894736842105263,1.9142857142857144,1.8719351188230853
Contemporary Era,238.4,-1.0,99.1,-1.0,1.0,1.7280405405405406,2.1531914893617023,2.1368655657988045
Contemporary Era,8.9,-1.0,7.0,-1.0,1.0,1.3277419354838709,2.533376226475792,1.843484547261884
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.2127417519908987,1.146341463414634
Contemporary Era,24.8,-1.0,37.5,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,6.4,-1.0,3.2,-1.0,1.0,2.9278826838087584,1.7823240589198035,1.832116788321168
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.0460615153788453,1.295343137254902,1.6
Contemporary Era,21.3,-1.0,18.4,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.0460615153788453,2.3928881179531656,1.8866819221967963
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.854214876033058,1.9660783101003847,1.42
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.295343137254902,1.0
Contemporary Era,-1.0,12.4,-1.0,-1.0,1.0,1.3277419354838709,2.533376226475792,1.8716605552645365
Contemporary Era,37.1,-1.0,24.4,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,6.1,-1.0,17.1,-1.0,1.0,1.702390766694147,1.732608695652174,1.6666666666666667
Contemporary Era,62.5,-1.0,148.3,-1.0,1.0,1.7280405405405406,2.1531914893617023,2.1368655657988045
Contemporary Era,33.3,-1.0,22.2,-1.0,1.0,1.6005762179151388,1.5754518705338378,2.1368655657988045
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.854214876033058,1.9660783101003847,1.2608695652173914
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.295343137254902,2.0993099715870653
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.914751236543497,1.9660783101003847,1.5230769230769232
Contemporary Era,14.0,-1.0,26.4,-1.0,1.0,2.0656063618290257,2.533376226475792,1.843484547261884
Contemporary Era,-1.0,12.7,-1.0,-1.0,1.0,1.3277419354838709,2.533376226475792,1.8716605552645365
Contemporary Era,6.4,-1.0,4.4,1.3,1.0,1.914691943127962,1.7823240589198035,1.78021978021978
Contemporary Era,21.0,-1.0,18.9,-1.0,1.0,1.4334398296059638,1.5754518705338378,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.0460615153788453,1.6310130164119978,1.843484547261884
Contemporary Era,147.3,-1.0,38.7,-1.0,1.0,1.5738354806739343,1.895942245456809,2.1368655657988045
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.0666666666666669,1.8719351188230853
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.2923228346456692,2.0507083065035414
Contemporary Era,7.0,-1.0,1.4,-1.0,1.0,2.9278826838087584,1.7823240589198035,1.78021978021978
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.732608695652174,1.0103950103950103
Contemporary Era,-1.0,14.8,-1.0,-1.0,1.0,3.08715953307393,3.080420616113744,1.843484547261884
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.732608695652174,1.6172839506172842
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.782383419689119,1.2127417519908987,1.78021978021978
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.2127417519908987,1.146341463414634
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.914751236543497,1.9660783101003847,1.8866819221967963
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.295343137254902,1.0769230769230769
Contemporary Era,188.0,-1.0,26.7,-1.0,1.0,1.961722488038277,1.9660783101003847,1.5084985835694051
Contemporary Era,34.9,-1.0,21.6,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,264.2,-1.0,128.3,-1.0,1.0,1.854214876033058,1.9660783101003847,1.8866819221967963
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.2923228346456692,1.7472527472527473
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,2.9278826838087584,1.7105263157894737,2.4
Contemporary Era,24.4,-1.0,37.5,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,-1.0,14.0,-1.0,-1.0,1.0,3.0460615153788453,1.6310130164119978,1.8866819221967963
Contemporary Era,-1.0,12.7,-1.0,-1.0,1.0,1.3277419354838709,2.533376226475792,1.8716605552645365
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.3333333333333333,1.3794579172610557,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.2826086956521738,1.9660783101003847,1.0
Contemporary Era,22.6,-1.0,15.8,-1.0,1.0,1.4334398296059638,1.3794579172610557,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.854214876033058,1.9660783101003847,1.42
Contemporary Era,18.4,-1.0,53.3,-1.0,1.0,1.5738354806739343,1.895942245456809,2.1368655657988045
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.0666666666666669,1.146341463414634
Contemporary Era,26.5,-1.0,18.0,-1.0,1.0,1.4334398296059638,1.3794579172610557,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.854214876033058,1.9660783101003847,1.42
Contemporary Era,-1.0,27.9,-1.0,-1.0,1.0,1.967479674796748,1.0666666666666669,1.146341463414634
Contemporary Era,165.1,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.732608695652174,1.0103950103950103
Contemporary Era,25.0,-1.0,17.5,-1.0,1.0,1.5691056910569106,1.3794579172610557,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.4334398296059638,1.5754518705338378,1.8158293277144928
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.732608695652174,1.0103950103950103
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,1.732608695652174,1.0103950103950103
Contemporary Era,27.94,-1.0,29.84,-1.0,1.0,1.981003799240152,1.9660783101003847,2.1368655657988045
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,1.702390766694147,2.3928881179531656,2.1368655657988045
Contemporary Era,8.6,-1.0,4.1,-1.0,1.0,1.3277419354838709,1.1354166666666667,2.1368655657988045
Contemporary Era,17.0,-1.0,23.0,-1.0,1.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Contemporary Era,13.5,-1.0,43.0,-1.0,1.0,1.96875,1.895942245456809,2.1368655657988045
Contemporary Era,-1.0,22.2,-1.0,-1.0,1.0,1.9447983014862,2.0561683195847618,1.8866819221967963
Contemporary Era,100.3,-1.0,32.1,-1.0,1.0,1.981003799240152,1.9660783101003847,1.122887864823349
Contemporary Era,75.2,-1.0,90.8,-1.0,1.0,1.981003799240152,1.7536764705882353,2.1368655657988045
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,3.0460615153788453,1.6310130164119978,1.8866819221967963
Contemporary Era,-1.0,-1.0,-1.0,-1.0,1.0,2.20310116929334,1.2127417519908987,2.0993099715870653
